policy_state,policy_deductible,policy_annual_premium,insured_age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,police_report_available,claim_amount,total_claim_amount,fraud_reported,claim_to_premium_ratio,high_claim_flag,night_incident,many_vehicles,no_police_report
8,400,840.68,31,1,2,0,1,0,3,1,1,5,13914,23,3,4,1,1,4655.39,8902.84,0,10.577464119380288,0,1,1,0
3,300,1043.15,68,2,2,4,2,2,3,1,0,2,6441,13,2,0,2,1,6744.44,7535.07,0,7.216463151845998,0,0,0,0
3,200,997.8,34,1,3,4,6,2,2,0,0,1,3091,9,1,3,1,1,7858.43,6920.89,0,6.929205046055267,0,0,0,0
7,500,846.33,35,0,3,0,0,2,3,2,2,7,17566,12,1,1,2,1,595.29,942.1,0,1.111845443923855,0,0,0,0
4,200,1205.38,69,2,1,4,2,2,1,0,0,2,16022,1,1,4,5,0,25519.55,22556.12,0,18.69735904109816,1,1,0,1
3,700,833.05,39,0,3,4,4,0,1,0,0,4,2220,17,3,1,4,0,3349.77,3758.0,0,4.505725076434267,0,0,1,1
9,800,1343.61,29,1,1,3,4,3,2,0,2,5,8904,16,3,4,1,0,14901.66,13602.2,0,10.116093142249428,0,0,1,1
5,400,1332.28,59,1,2,1,5,0,2,0,2,5,527,19,1,0,3,0,24499.77,23305.39,0,17.479741689667588,1,0,0,1
4,500,906.32,35,1,0,4,4,3,2,0,2,1,5110,18,2,2,3,0,20088.18,21489.06,0,23.684102631926994,1,0,0,1
0,800,1074.4,27,2,0,6,4,3,2,1,0,0,16493,6,3,4,5,1,5912.7,5338.34,0,4.964050585828528,0,0,1,0
2,700,1234.62,59,1,0,5,5,2,3,1,0,5,16941,13,1,4,5,1,9273.82,8759.15,0,7.088870364675224,0,0,0,0
8,700,1036.52,21,1,0,7,0,3,0,0,2,8,960,16,1,0,1,0,17403.4,20077.34,0,19.351279975325777,1,0,0,1
8,300,1016.4,54,0,0,4,5,3,1,1,1,4,3443,5,3,1,4,0,2646.72,3734.76,0,3.670886573619029,0,1,1,1
4,1000,862.1,23,1,1,7,4,3,1,2,1,1,12778,2,3,3,4,1,14581.0,21511.2,0,24.92318387208898,1,1,1,0
0,700,1479.12,56,2,2,0,3,2,2,0,0,5,9102,3,4,4,0,0,15072.46,17001.64,1,11.486663243520796,0,1,1,1
7,700,1431.16,27,1,1,0,5,0,0,2,0,8,11334,6,3,1,2,0,4373.97,4539.26,0,3.1695201653446543,0,0,1,1
3,400,1121.19,72,1,2,3,6,0,1,0,2,7,4803,12,4,4,3,0,17200.61,18370.29,0,16.370035377253405,0,0,1,1
5,800,1335.01,29,1,0,3,5,0,0,1,1,0,7124,1,4,3,1,1,15017.27,22707.41,0,16.996437152416522,1,1,1,0
3,400,1024.66,53,2,2,4,2,2,2,1,2,9,10957,15,4,2,1,1,8115.98,12142.11,0,11.838338240742546,0,0,1,0
5,500,606.54,64,0,2,7,2,1,3,0,1,3,15606,7,1,4,2,1,18849.47,17565.53,0,28.912548967969187,0,0,0,0
5,200,791.92,55,1,2,6,0,0,2,1,1,5,2718,4,2,4,0,1,5890.98,5367.94,1,6.769838066891994,0,1,0,0
4,600,1356.18,53,2,0,2,0,3,3,2,1,7,13806,20,2,1,3,1,8259.45,14042.19,0,10.346593672173183,0,1,0,0
3,300,847.93,22,2,1,2,0,2,3,1,2,9,12630,8,3,4,2,0,15669.8,18982.74,0,22.360783574617464,1,0,1,1
8,600,710.16,53,1,0,2,4,3,0,1,1,6,1056,19,2,3,0,1,14479.27,22518.02,0,31.66378873952416,1,0,0,0
4,200,1239.95,63,2,2,5,5,3,1,1,1,1,160,22,3,3,5,0,8059.1,8728.98,1,7.034110963374833,0,1,1,1
7,400,669.14,39,0,0,2,6,0,1,1,2,3,15388,16,4,4,5,0,2402.36,4265.37,0,6.364893902766586,0,0,1,1
5,800,1439.73,22,0,1,3,6,3,1,2,1,3,7861,2,3,4,3,0,13464.52,11913.61,0,8.269148278997452,0,1,1,1
3,600,1094.89,53,2,1,4,0,1,0,2,0,7,9997,20,4,2,4,1,7509.54,8393.68,0,7.6592358722134515,0,1,1,0
9,500,1335.01,72,1,2,0,5,3,3,0,2,7,5236,17,2,3,1,0,13437.47,16118.25,0,12.06446808032874,0,0,0,1
4,600,952.78,32,2,2,5,1,1,2,0,1,5,15963,9,3,4,2,1,8850.94,10283.46,0,10.781794543815135,0,0,1,0
7,500,1177.2,31,2,3,4,6,1,1,1,1,3,1720,22,4,4,2,0,21882.34,21428.68,1,18.187642166015955,1,1,1,1
5,700,1340.54,32,2,1,1,3,3,0,1,1,8,13283,1,4,4,2,1,9612.41,10252.97,0,7.642686762973895,0,1,1,0
2,400,1422.52,44,0,0,1,6,1,3,0,0,4,11099,4,4,3,1,0,4537.79,7899.92,0,5.549567269866247,0,1,1,1
1,1000,1268.24,51,0,2,5,0,3,1,1,1,5,12684,4,1,0,2,0,2518.54,4815.79,0,3.794231193470108,0,1,0,1
5,400,1241.05,66,0,2,1,2,1,2,0,0,0,15807,4,3,0,3,1,5974.41,8681.46,0,6.989621995893884,0,1,1,0
3,600,1262.39,36,1,1,1,4,3,1,0,1,1,5145,22,4,1,2,0,4380.16,5415.41,0,4.286411955136576,0,1,1,1
2,200,1012.08,32,1,3,7,6,3,1,0,2,3,2302,2,4,0,3,1,3199.58,3490.99,0,3.445917400402732,0,1,1,0
8,1000,626.25,43,2,3,2,0,1,3,0,2,8,12314,7,4,4,3,1,1500.54,1970.35,0,3.14125149461937,0,0,1,0
7,700,654.89,46,2,3,3,6,2,1,0,2,1,9944,13,4,3,1,1,16007.18,15477.96,0,23.598408269679368,0,0,1,0
2,700,1291.77,52,0,1,6,6,0,3,2,1,3,17045,21,1,4,4,1,6895.41,11707.04,0,9.055779450327591,0,1,0,0
5,700,747.35,38,0,1,6,3,3,0,1,1,2,290,22,1,0,3,1,2200.11,3553.81,0,4.74886082715307,0,1,0,0
3,1000,923.33,44,0,0,5,1,1,3,1,0,4,1335,9,1,2,1,0,7226.26,10085.3,0,10.910930079084308,0,0,0,1
2,600,697.48,58,1,3,7,1,0,2,0,0,9,5846,21,3,4,5,1,21706.67,22863.48,0,32.7331920742183,1,1,1,0
7,200,914.68,45,0,2,2,1,2,1,0,2,5,7496,14,3,1,2,0,5474.76,7105.0,0,7.759260877162328,0,0,1,1
3,300,730.56,56,0,3,0,6,2,3,2,0,9,8319,1,4,1,4,0,8248.31,11292.1,0,15.435644376401116,0,1,1,1
9,800,1019.68,72,1,2,3,1,0,3,2,1,1,12340,13,1,1,0,0,8894.1,16937.7,0,16.5945252184818,0,0,0,1
9,700,609.94,24,1,0,5,0,1,3,2,0,4,14737,6,3,0,2,1,3337.55,4935.71,0,8.078878449602252,0,0,1,0
4,700,729.12,48,0,3,5,1,1,1,1,0,9,8831,11,1,3,0,1,5904.72,11046.34,0,15.129485564016875,0,0,0,0
1,600,889.43,57,0,2,2,5,1,0,2,2,3,7301,1,3,2,4,1,9913.43,8639.2,0,9.70227867434835,0,1,1,0
8,1000,1001.4,27,1,1,3,4,2,0,2,1,0,3862,0,4,3,1,1,12120.79,14687.11,0,14.65194533120511,0,1,1,0
8,600,820.18,23,2,1,1,4,1,2,0,2,2,17415,11,2,2,5,0,11771.93,18248.47,0,22.22225334275068,0,0,0,1
2,400,1296.82,63,1,0,5,1,0,2,0,1,4,6883,14,3,0,5,0,16070.69,14654.23,0,11.291419457243686,0,0,1,1
3,700,916.08,39,1,3,5,0,2,3,1,1,5,11333,7,1,0,3,1,13515.3,15746.78,0,17.170563091551447,0,0,0,0
2,700,1068.75,19,2,0,5,5,1,1,2,1,5,1784,21,2,0,5,0,8263.56,11401.34,0,10.657948118719327,0,1,0,1
7,300,1441.38,55,1,1,5,1,0,3,1,2,6,17724,11,3,0,0,0,12915.16,17479.04,0,12.118193541230466,0,0,1,1
4,1000,667.59,63,2,2,4,5,1,2,2,2,0,8218,4,4,2,3,0,5015.39,7251.66,0,10.846198716702313,0,1,1,1
2,200,1028.6,64,0,3,4,3,2,0,2,2,0,16816,7,2,0,4,1,6238.66,5619.69,0,5.45812937062937,0,0,0,0
6,300,1154.82,46,0,1,3,6,3,2,0,1,0,7768,22,3,3,2,0,25751.75,23021.96,0,19.918291775535984,1,1,1,1
1,700,609.07,57,0,1,7,2,0,2,1,2,4,9650,5,1,0,0,1,5201.1,5754.2,0,9.432032389725768,0,1,0,0
2,1000,1126.06,31,1,3,6,2,0,3,0,2,9,15416,21,2,1,1,0,2336.49,2970.18,0,2.635334409880574,0,1,0,1
7,300,1126.77,29,0,2,2,6,0,2,0,2,5,4228,12,2,4,2,0,4243.15,4385.33,0,3.8884967679580056,0,0,0,1
2,400,889.73,28,1,1,0,2,3,1,1,0,4,17804,21,4,2,2,0,16843.51,24017.83,0,26.964209131835688,1,1,1,1
5,800,978.19,72,1,3,3,3,3,3,0,1,6,10848,6,4,1,1,1,7539.16,6474.08,0,6.611668828317282,0,0,1,0
1,200,1260.8,27,0,3,1,0,1,1,1,1,3,17002,10,3,2,2,0,6226.11,5632.41,0,4.463789824060865,0,0,1,1
6,200,876.67,58,0,0,4,5,3,0,0,1,8,5364,19,4,2,4,1,9855.35,18951.53,0,21.593001925552883,1,0,1,0
9,500,1038.4,69,0,2,6,5,3,2,2,2,4,16437,6,2,2,4,1,10758.47,19476.23,1,18.737954589186067,1,0,0,0
1,500,682.19,74,2,3,1,6,2,3,0,1,7,14269,6,3,4,0,1,545.46,727.67,0,1.0651063393785036,0,0,1,0
6,200,1328.57,61,1,1,2,2,2,0,1,1,6,14637,16,1,0,1,0,6998.68,8662.79,0,6.515482449212905,0,0,0,1
3,1000,975.52,32,1,1,0,1,2,1,0,2,1,6447,18,4,4,3,1,10035.61,19054.38,0,19.512534305492977,1,0,1,0
6,300,1071.15,34,0,3,5,3,2,3,0,2,6,14857,12,2,3,3,0,5937.77,7331.57,0,6.838194282516438,0,0,0,1
6,200,845.66,18,2,1,4,0,3,3,0,1,2,17505,10,1,0,1,1,10801.44,18978.25,0,22.41543240497957,1,0,0,0
4,500,1366.26,28,1,1,7,2,0,2,1,2,1,5524,20,4,3,2,1,6927.44,5977.09,1,4.371582581220836,0,1,1,0
8,600,1293.81,47,0,0,4,2,2,1,0,2,6,13455,0,1,3,3,1,5354.44,5595.61,0,4.321568415443192,0,1,0,0
6,700,1251.37,75,1,2,7,2,2,1,2,1,6,14752,13,4,3,1,1,8064.3,11621.68,0,9.27974959476832,0,0,1,0
9,200,1044.5,62,1,1,0,5,0,1,1,0,8,9528,7,1,2,0,0,4601.2,6017.31,0,5.755437589670015,0,0,0,1
3,800,1454.29,43,0,3,4,2,2,1,2,1,0,9658,10,3,0,2,1,18354.09,17064.3,0,11.725704155185564,0,0,1,0
4,400,984.39,75,1,0,2,1,3,1,2,0,4,3073,10,2,4,5,0,16164.74,23622.29,0,23.97252864348126,1,0,0,1
3,700,1489.63,34,2,2,3,2,2,3,2,0,6,7798,21,1,0,1,1,15009.48,12814.14,0,8.596459215231143,0,1,0,0
2,600,1297.06,57,1,2,4,2,3,3,2,2,0,9067,7,3,1,1,1,8458.53,10389.16,1,8.003605380336811,0,0,1,0
8,1000,1009.78,56,2,2,2,0,1,1,0,1,8,17081,7,4,2,2,0,16286.67,23970.5,0,23.714853875225074,1,0,1,1
5,1000,1067.56,51,2,2,2,1,0,0,1,2,9,16076,5,2,3,0,0,3910.71,3789.4,0,3.5462678745227225,0,1,0,1
3,800,1234.22,63,0,2,0,3,2,1,0,1,2,11419,6,3,2,5,1,15930.91,18706.65,1,15.144387234662652,0,0,1,0
9,800,1426.3,66,1,0,4,2,2,3,1,0,7,2347,6,4,4,5,0,14753.37,19899.11,0,13.941785188818049,1,0,1,1
2,1000,844.19,55,1,2,7,5,2,0,1,2,5,5259,11,3,1,3,1,1746.58,2028.62,0,2.400194039210118,0,0,1,0
4,1000,1124.77,58,1,2,0,3,0,3,0,0,8,3687,2,2,4,3,1,779.97,1082.57,1,0.9616262646899455,0,1,0,0
7,400,980.78,40,1,2,2,4,3,1,0,1,3,14473,6,3,1,3,1,9418.83,14737.42,0,15.010918943144086,0,0,1,0
7,700,1212.72,48,1,2,1,2,1,3,0,2,6,1141,16,4,4,4,1,13489.55,19655.91,0,16.19476485515605,1,0,1,0
5,600,1363.6,23,0,0,0,2,3,3,1,1,3,1010,20,4,3,3,0,21218.56,23070.17,0,16.90617763447164,1,1,1,1
9,400,656.92,57,2,0,7,4,0,1,1,1,8,2768,21,2,1,2,1,9012.41,9925.14,0,15.085633511673151,0,1,0,0
3,800,606.81,55,2,3,6,4,0,0,1,1,7,2474,5,4,3,0,1,2359.93,2232.24,0,3.672595054375545,0,1,1,0
7,800,906.46,29,2,1,0,0,2,1,0,1,6,17251,10,4,3,0,1,8668.59,10268.29,0,11.315418861437418,0,0,1,0
8,600,1306.41,71,1,1,4,0,2,1,0,2,2,13343,18,3,4,2,0,6004.75,7498.95,0,5.735729419233445,0,0,1,1
6,500,661.4,68,2,2,6,6,2,3,1,1,2,2158,15,3,1,5,0,9734.87,10258.77,0,15.48727355072464,0,0,1,1
0,700,1324.06,28,1,3,6,0,0,2,1,0,5,8359,22,3,1,5,1,10844.28,18063.07,0,13.631888367319217,0,1,1,0
8,200,1497.43,65,0,1,3,5,3,1,0,1,6,4070,7,2,4,4,0,2815.92,5036.9,0,3.361451652729857,0,0,0,1
0,200,656.55,62,1,2,1,1,3,1,0,0,9,16600,1,2,0,3,1,4085.91,4086.95,1,6.215420880541404,0,1,0,0
5,500,1217.78,57,2,2,6,6,0,3,1,0,6,2915,11,2,1,1,1,6589.61,9257.63,0,7.595817128604013,0,0,0,0
3,300,855.04,44,2,2,0,4,0,3,2,1,9,7631,22,2,3,1,1,1463.43,2198.84,0,2.5686182888650064,0,1,0,0
5,500,1111.51,57,1,2,2,2,0,2,1,0,8,15485,14,3,2,3,0,20056.98,24386.85,1,21.92056700613927,1,0,1,1
5,400,709.24,67,0,3,6,0,1,1,0,1,9,4612,14,3,4,5,1,17255.69,19043.02,0,26.812091687316965,1,0,1,0
2,700,1167.33,64,0,1,1,1,3,0,2,1,5,12117,0,4,3,4,1,1526.53,1599.61,0,1.369142280006505,0,1,1,0
7,600,1056.73,49,2,2,2,0,2,2,2,1,4,2581,5,4,2,2,1,16518.49,24140.46,0,22.82289431140272,1,1,1,0
6,200,1337.1,38,2,1,6,5,2,3,1,1,1,2055,13,4,1,2,1,8218.04,14452.92,0,10.801076152753906,0,0,1,0
6,600,1354.19,19,1,1,6,3,2,3,2,2,1,10091,3,4,3,5,1,14167.04,24027.77,0,17.730185435252622,1,1,1,0
0,1000,1451.34,23,2,1,4,3,0,1,1,0,1,8685,3,3,2,1,0,8101.64,7255.23,0,4.995545120288638,0,1,1,1
5,600,1136.36,52,1,2,7,6,2,0,2,0,7,1632,11,3,3,3,1,8716.71,17157.21,0,15.085118168389956,0,0,1,0
6,1000,1084.8,60,1,1,4,6,1,3,2,1,7,13225,6,3,3,4,0,915.86,1752.26,0,1.6137962792411127,0,0,1,1
9,300,1036.26,34,1,0,2,2,0,3,1,2,6,12045,11,3,2,5,0,6768.03,10032.87,0,9.672473632454738,0,0,1,1
0,1000,771.41,66,0,0,6,2,2,3,2,1,1,5097,15,1,3,0,0,9980.39,11305.05,1,14.636074105721054,0,0,0,1
2,300,890.49,35,1,0,1,2,3,1,1,1,6,6263,6,4,1,4,0,2147.58,2988.3,0,3.3520286262324874,0,0,1,1
7,700,701.57,23,1,1,2,0,2,2,1,1,0,1393,5,3,2,4,1,4922.06,6050.25,0,8.611597420897562,0,1,1,0
9,500,990.36,54,2,2,2,3,2,0,1,2,3,13754,13,1,0,1,0,24355.27,21301.29,0,21.486937136862494,1,0,0,1
0,1000,1006.96,22,1,0,4,1,0,2,2,1,6,17077,21,1,1,5,0,3900.8,6234.59,0,6.1853545775626015,0,1,0,1
6,600,1115.57,46,0,1,3,6,0,0,1,0,3,15971,10,2,0,2,0,13449.6,17971.81,0,16.09555155520926,0,0,0,1
7,400,899.2,72,0,3,4,6,2,1,0,0,5,5484,9,1,1,2,0,6066.98,9167.63,0,10.183992446123082,0,0,0,1
3,400,994.52,55,1,2,3,3,3,2,0,1,0,15353,18,3,3,2,0,24127.03,23603.81,0,23.71003093860495,1,0,1,1
2,200,686.41,60,2,0,6,5,0,3,1,1,6,12456,1,4,4,5,0,2505.75,2578.1,0,3.7504546049664684,0,1,1,1
9,200,770.56,58,0,2,4,0,3,0,0,1,3,12188,16,3,1,0,1,16130.74,16986.92,0,22.016330551091293,0,0,1,0
7,800,1091.92,66,1,0,5,2,1,0,1,1,8,2480,11,2,0,4,0,18174.98,18235.66,0,16.685265161219483,0,0,0,1
2,300,1080.91,40,0,3,1,4,2,0,0,0,8,10746,11,2,3,2,0,4643.51,4185.27,0,3.8684086476693995,0,0,0,1
7,500,706.88,47,1,1,4,6,0,1,0,1,3,6734,4,2,4,3,1,24621.9,22430.91,0,31.68744702491948,1,1,0,0
1,300,1380.62,74,1,1,1,2,2,2,0,1,0,14979,5,2,2,0,1,12322.87,24418.81,0,17.674042066559547,1,1,0,0
5,800,806.08,43,2,0,4,4,3,2,0,1,3,13022,19,4,4,1,1,15618.22,13985.75,0,17.328827377707288,0,0,1,0
6,700,722.46,60,2,0,4,4,2,1,2,1,9,13070,1,3,4,0,1,20909.32,17518.93,0,24.215478395488347,0,1,1,0
8,300,779.34,36,2,2,7,5,2,0,2,2,7,5452,11,1,0,2,1,21558.92,20307.05,0,26.023335981751543,1,0,0,0
7,400,1347.54,19,2,1,4,2,3,0,2,1,8,1842,8,3,4,5,0,7997.44,15209.42,0,11.278434455040266,0,0,1,1
2,600,614.7,20,1,1,7,3,3,0,0,1,1,3305,23,4,3,2,0,7772.05,15074.82,0,24.48403443235342,0,1,1,1
3,400,628.61,64,2,3,3,3,2,3,2,0,7,17674,14,4,4,1,0,17803.35,19241.61,0,30.561156906656503,1,0,1,1
6,500,1006.21,40,1,3,2,0,3,1,2,1,8,16299,23,1,2,0,1,24454.82,24033.43,1,23.861389382551803,1,1,0,0
1,200,1425.19,55,1,1,3,2,0,1,0,2,4,4688,9,2,3,0,1,15240.49,18837.44,0,13.208226112930253,1,0,0,0
7,700,1117.38,36,2,1,0,5,2,0,2,1,8,10781,23,4,3,2,0,13800.11,23823.04,1,21.30138235662297,1,1,1,1
3,600,1447.13,40,1,1,7,0,0,2,2,2,5,15824,18,3,0,5,0,2780.63,4715.56,0,3.2563098616836887,0,0,1,1
1,700,1093.25,72,2,3,3,5,2,0,1,0,0,3606,23,1,2,2,1,8024.3,9962.2,0,9.10413525245602,0,1,0,0
6,300,1286.04,67,2,3,1,6,0,1,2,2,9,17409,22,1,3,2,0,8791.13,11661.35,0,9.06059640726007,0,1,0,1
2,400,919.16,71,1,1,6,5,1,1,1,2,6,1939,0,1,0,4,1,14220.92,16623.69,0,18.066086332811683,0,1,0,0
1,300,622.66,54,2,0,6,5,3,2,0,0,6,7285,22,2,3,2,0,3069.77,2731.74,0,4.380175095404547,0,1,0,1
0,800,1143.47,47,0,1,1,1,3,1,0,2,4,14644,22,2,3,0,0,5461.52,7859.26,0,6.867161218730067,0,1,0,1
9,200,1354.6,40,1,2,6,6,1,1,0,1,8,5426,23,4,2,3,0,12085.89,11969.72,0,8.829831808793154,0,1,1,1
3,700,676.42,20,0,2,1,1,2,3,1,1,3,829,23,2,3,3,0,10936.55,20773.76,0,30.6659974609548,1,1,0,1
4,500,1238.45,43,2,0,3,0,1,2,1,1,7,2304,11,2,3,5,1,12058.81,10704.93,0,8.636838920488927,0,0,0,0
1,500,1195.79,38,1,3,3,2,3,0,2,0,1,15402,4,2,4,5,0,13148.62,17303.12,0,14.457941660608794,0,1,0,1
1,400,934.08,63,1,0,2,3,3,3,1,0,5,9363,23,4,0,5,1,3303.44,5724.1,0,6.1215083201437315,0,1,1,0
4,500,785.85,68,1,2,6,3,0,1,1,1,3,6922,13,4,0,2,0,10376.66,18978.03,0,24.118993454915167,1,0,1,1
3,500,1032.82,62,0,0,5,6,2,0,1,1,4,4143,3,1,4,1,1,4759.07,5804.22,0,5.614342922365596,0,1,0,0
2,600,1306.34,73,2,1,0,2,0,3,1,2,1,3053,15,3,4,0,1,2175.3,1842.15,0,1.409082564596815,0,0,1,0
4,800,1307.3,61,1,3,3,2,2,2,1,0,0,10900,22,2,1,1,1,7413.24,8766.78,0,6.700894290300391,0,1,0,0
7,200,1120.05,65,0,3,7,4,2,1,2,1,5,12979,17,3,1,5,0,9218.32,10578.4,0,9.436153605994381,0,0,1,1
4,400,757.02,26,1,3,2,5,3,1,2,2,2,266,23,3,0,3,1,6865.01,5785.9,0,7.6329120603678,0,1,1,0
4,400,941.73,34,2,0,3,6,2,2,0,0,2,12067,12,4,1,4,0,5271.57,6065.99,0,6.43449343926681,0,0,1,1
6,200,798.02,20,1,2,2,3,3,0,1,0,2,6234,9,4,4,5,1,12788.86,17375.56,0,21.746088958974745,0,0,1,0
0,400,964.62,43,2,3,4,2,2,1,1,1,7,7099,9,1,4,5,1,13660.19,11916.11,0,12.340371988981174,0,0,0,0
3,500,1413.91,51,0,3,7,5,0,2,0,1,0,2086,0,2,3,1,1,2952.76,3719.66,0,2.6289021916588333,0,1,0,0
0,400,1267.97,63,1,3,7,4,3,3,1,1,3,3616,2,1,0,5,1,12925.95,12805.07,0,10.090916254915403,0,1,0,0
8,1000,664.86,43,0,3,0,0,0,0,0,1,4,5630,20,2,2,5,1,21091.84,23612.33,0,35.46140329799057,1,1,0,0
5,700,956.52,57,2,0,3,4,1,0,1,0,2,15827,21,2,2,2,1,14336.82,24377.56,0,25.459060907343975,1,1,0,0
0,500,1489.73,32,2,3,1,5,1,0,2,1,2,6864,3,1,4,5,0,18798.24,17239.36,0,11.564374501083362,0,1,0,1
9,1000,1478.31,34,0,1,4,5,3,1,0,2,2,13729,12,2,4,3,1,12203.76,14805.45,0,10.00834848679452,0,0,0,0
3,1000,1410.15,55,0,1,4,3,3,0,2,1,4,13948,16,1,3,3,0,3477.97,4714.74,0,3.3410622541898447,0,0,0,1
1,1000,882.15,62,0,1,3,6,3,3,1,1,1,7926,12,3,0,1,1,16640.6,14166.68,0,16.041080224197476,0,0,1,0
5,200,925.9,63,0,3,7,4,1,0,2,1,0,4250,16,1,3,5,0,19170.21,16794.95,0,18.119484302513758,0,0,0,1
8,1000,1301.62,39,2,1,1,0,1,2,0,0,0,6729,5,2,0,0,1,13390.16,14207.32,0,10.906726443628994,0,1,0,0
1,200,1490.07,58,2,0,0,1,3,1,0,1,9,10914,18,1,0,0,1,24877.8,23412.04,0,15.701502947547736,1,0,0,0
4,500,725.39,43,2,3,7,6,3,2,1,1,4,1359,7,4,2,0,1,13564.58,16445.14,0,22.63954624926004,0,0,1,0
2,300,790.59,19,1,2,1,6,1,3,0,2,1,10551,23,1,2,0,1,23352.27,20136.62,0,25.43819401457825,1,1,0,0
4,500,1463.6,28,0,0,7,0,0,3,0,0,3,17741,6,4,0,5,1,14394.16,20147.25,0,13.75614502253175,1,0,1,0
2,400,1222.02,35,2,3,3,6,2,0,0,1,8,5571,10,2,1,1,1,2375.02,3412.69,0,2.7903795522558914,0,0,0,0
5,200,1123.06,66,0,3,6,5,2,2,2,1,6,16532,22,4,0,0,0,10559.93,20365.13,1,18.117475935448287,1,1,1,1
3,600,1389.82,34,0,0,7,2,1,0,2,2,2,11031,22,2,3,5,0,12644.77,15357.49,0,11.042039947656779,0,1,0,1
9,200,1450.14,43,2,0,2,5,0,2,2,1,6,7788,5,3,3,4,0,20393.76,20089.73,0,13.844101878523091,1,1,1,1
9,800,1064.59,70,0,0,0,4,3,2,1,0,1,12881,12,2,1,1,0,9813.74,11089.9,1,10.407286104411641,0,0,0,1
5,600,1329.72,51,1,0,0,1,2,0,2,2,8,13673,7,2,0,2,0,8635.25,16065.05,0,12.072449501022003,0,0,0,1
4,800,972.4,47,0,2,4,4,1,0,0,0,6,13296,10,3,2,4,1,6098.68,11681.28,0,12.000493116909801,0,0,1,0
2,600,1480.39,67,0,0,6,2,0,1,1,0,1,8402,3,2,1,3,1,12044.39,14320.11,0,9.666671166944559,0,1,0,0
0,300,1166.13,46,0,1,1,0,2,0,2,1,9,8288,6,4,4,2,0,9727.08,18518.96,0,15.867092783151831,0,0,1,1
0,700,1475.0,69,1,1,2,6,2,1,2,2,6,2320,7,2,2,0,1,5781.46,7874.96,0,5.335338753387534,0,0,0,0
2,800,1347.47,60,1,1,6,5,0,2,2,2,9,11251,0,2,3,0,1,14291.61,22787.42,1,16.898722255593373,1,1,0,0
1,600,1224.59,26,1,3,0,6,1,0,0,1,0,17419,3,3,0,1,1,9570.7,8037.96,1,6.5584412405453705,0,1,1,0
7,800,702.01,62,1,2,4,5,0,2,1,1,8,7809,5,4,3,5,1,18113.26,24454.37,0,34.785237763331956,1,1,1,0
2,500,1287.95,31,2,0,6,6,1,3,2,0,6,5148,3,3,0,3,0,7127.14,13319.49,0,10.333597113929942,0,1,1,1
7,800,910.13,64,2,2,4,0,3,3,0,0,2,5542,16,3,3,3,0,7023.4,10350.95,0,11.360563256615412,0,0,1,1
4,500,729.99,66,1,1,0,0,2,0,0,1,6,11910,0,2,0,2,0,13524.52,16619.91,0,22.736166021423003,0,1,0,1
7,500,1161.39,64,2,3,3,3,3,1,2,0,5,7790,10,2,3,3,0,604.25,767.88,0,0.6606044442915028,0,0,0,1
0,600,895.84,29,2,3,6,0,1,1,2,1,5,16906,0,3,4,5,0,4571.05,8710.65,0,9.712602024887381,0,1,1,1
0,300,1349.69,71,1,2,0,2,0,3,0,0,0,943,23,2,0,2,1,5411.16,6391.81,0,4.732255365776011,0,1,0,0
6,400,1187.37,37,0,1,7,1,0,1,2,2,1,7123,15,2,2,0,1,4565.32,6554.87,0,5.515849440830718,0,0,0,0
6,600,790.62,73,1,1,5,3,0,2,0,0,9,14982,8,1,4,4,0,7170.24,6317.68,0,7.98069780955509,0,0,0,1
8,1000,1431.66,28,1,0,0,2,0,1,1,2,5,4327,18,2,0,0,0,4008.85,3930.76,0,2.7436795890162355,0,0,0,1
5,200,652.34,59,0,3,4,3,3,0,2,0,0,4288,13,3,3,2,1,1882.27,2353.9,0,3.602871399271436,0,0,1,0
9,500,803.3,38,0,2,2,2,0,3,2,1,8,8924,0,3,1,5,0,17392.38,23885.86,0,29.697699863235112,1,1,1,1
1,800,1393.97,70,0,3,2,3,3,1,1,1,9,15849,17,3,3,5,1,12343.2,12735.26,0,9.129414969497551,0,0,1,0
5,1000,870.84,69,0,1,1,5,3,2,2,1,9,9953,11,2,3,3,0,2641.8,2806.41,0,3.2189507249036517,0,0,0,1
7,800,1152.39,61,2,3,3,0,1,3,1,2,3,14782,23,3,3,4,0,14082.2,15641.22,0,13.561085148995568,0,1,1,1
0,800,693.93,21,2,0,2,1,3,3,1,0,7,1927,7,2,2,5,1,19274.48,20280.91,0,29.18410487387219,1,0,0,0
8,300,1079.59,33,2,3,6,2,3,3,0,1,9,4494,11,3,3,3,1,8194.95,15702.74,0,14.531635495423798,0,0,1,0
6,500,1017.46,19,2,3,7,5,1,0,0,1,3,5196,16,3,2,3,0,2627.76,2974.89,0,2.9209689138503228,0,0,1,1
5,600,804.51,40,2,3,7,4,2,3,1,1,7,2222,17,3,1,0,0,19501.99,22342.07,0,27.736551998112997,1,0,1,1
1,700,1168.86,58,0,2,0,2,3,3,2,2,0,5878,18,3,1,2,0,2685.4,3764.51,0,3.217914964183749,0,0,1,1
6,1000,809.36,62,2,2,2,0,2,1,0,1,8,12911,16,2,4,1,0,3615.11,4370.86,0,5.393726245125623,0,0,0,1
